student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,email_status,phone_digits,phone_formatted,phone_operator,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft_count,skills_soft_list,family_siblings,family_income_father,family_income_mother,family_income_total,devices_count,has_laptop,has_phone,latest_device_year,devices_types_str,devices_brands_str,addr_raw,addr_postal,addr_city,addr_district
42,Mark Smith,,Male,,,West Morganchester,force,1980-12-09 00:00:00,data-sciens,81,inactive,-2.0,excellent,255.0,1980-06-06 03:12:08,"Apartment 17, Port Kristopherberg district, Tashkent, UZ, 100563",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"Apartment 17, Port Kristopherberg district, Tashkent, UZ, 100563",100563,Tashkent,Kristopherberg
43,Amanda Myers,19,fmale,,6981153243,North Christopherborough,hoganandrew@@hotmail.com,2021-06-24 12:05:49,data science,110,pending,-2.0,average,14000.0,1990-02-09 05:03:04,UZ 100515 Tashkent North Joseph,"{'hobbies': ['professional', 'necessary'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 2}, 'soft': ['recent', 'tend']}, 'family': {'siblings': 1, 'income': {'father': 1134, 'mother': 1304}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,invalid_format,6981153243,+998 98 115 32 43,Perfectum,"professional, necessary",5.0,4.0,2.0,2.0,"recent, tend",1.0,1134.0,1304.0,2438.0,2,True,True,2021,"laptop, phone","Dell, Apple",UZ 100515 Tashkent North Joseph,100515,Tashkent,Unknown
44,Eric George,18,male,93.0,,Nathanborough,cynthia47@@oneill.com,2022-03-17 10:25:13,Pyhton,,inactive,,good,205.0,2022-06-27 20:25:36,UZ 100297 Tashkent North Candace,"{hobbies:['official', 'begin']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,UZ 100297 Tashkent North Candace,100297,Tashkent,Unknown
45,,20,,83.0,,Duncanfort,someonegmail.com,2022-12-26 11:07:23,data-sciens,110,active,0.0,excellent,135.0,2022-11-21 00:00:00,"Annahaven 19-kv, dom 3, Tashkent","{'hobbies': ['finish', 'true'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['enter', 'response']}, 'family': {'siblings': 5, 'income': {'father': 778, 'mother': 355}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,invalid_format,,,,"finish, true",4.0,2.0,2.0,2.0,"enter, response",5.0,778.0,355.0,1133.0,2,True,True,2022,"laptop, phone","Lenovo, Xiaomi","Annahaven 19-kv, dom 3, Tashkent",Unknown,Tashkent,Unknown
46,Brandi Jones,20,male,,,Ramirezborough,lawrence93@robinson-davis.com,1989-02-03 04:53:00,data_sciense,92,inactive,15.5,,172.0,1975-05-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""raise"", ""let""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""tell"", ""compare""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 209, ""mother"": 1191}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",True,valid,,,,"raise, let",1.0,5.0,2.0,2.0,"tell, compare",3.0,209.0,1191.0,1400.0,2,True,True,2021,"laptop, phone","Dell, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
47,John Robinson,19,,51.0,,Port Tracy,wallacerandy@bradshaw.com,2021-01-18 15:09:03,ds,,active,15.5,average,16600.0,1994-04-25 00:00:00,UZ 100626 Tashkent East Williamport,"{'hobbies': ['above', 'even'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 5}, 'soft': ['minute', 'view']}, 'family': {'siblings': 4, 'income': {'father': 1127, 'mother': 1111}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",True,valid,,,,"above, even",3.0,2.0,5.0,2.0,"minute, view",4.0,1127.0,1111.0,2238.0,2,True,True,2022,"laptop, phone","HP, Apple",UZ 100626 Tashkent East Williamport,100626,Tashkent,Unknown
48,Suzanne Meyer,,MALE,95.0,,South Joshua,bartlettchristy@perez-strickland.com,1972-09-21 00:00:00,DATA SCIENCE,110,active,,,144.0,1976-01-20 00:00:00,"6637 Michelle Unions Apt. 959, Erikfort","{'hobbies': ['do', 'property'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['parent', 'raise']}, 'family': {'siblings': 1, 'income': {'father': 709, 'mother': 1006}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}",True,valid,,,,"do, property",3.0,1.0,4.0,2.0,"parent, raise",1.0,709.0,1006.0,1715.0,2,True,True,2024,"laptop, phone","Dell, Apple","6637 Michelle Unions Apt. 959, Erikfort",Unknown,Unknown,Unknown
49,,18,FEMALE,,+1-271-809-4741,Lake Michael,ablair@@gomez.com,2023-01-02 03:42:09,data_sciense,81,active,-2.0,average,225.0,1992-09-19 00:00:00,"00607 Alvarez Circles Suite 553, North Benjamin","{hobbies:['wonder', 'strong']}",False,invalid_format,12718094741,+998 71 809 47 41,Unknown,,,,,,,,,,,0,False,False,0,,,"00607 Alvarez Circles Suite 553, North Benjamin",00607,Unknown,Unknown
50,Justin Wong,18,femlae,90.0,(010)809-9177x1999,Travisfort,?ali@@gmail..com,1970-02-03 13:13:00,d.s.,110,active,37.0,average,164.0,1995-02-16 00:00:00,"Apartment 28, East Andrew district, Tashkent, UZ, 100090","{'hobbies': ['decide', 'continue'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['these', 'could']}, 'family': {'siblings': 3, 'income': {'father': 204, 'mother': 506}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,invalid_format,01080991771999,+998 99 177 19 99,Uzbektelecom,"decide, continue",4.0,4.0,3.0,2.0,"these, could",3.0,204.0,506.0,710.0,2,True,True,2024,"laptop, phone","Lenovo, Samsung","Apartment 28, East Andrew district, Tashkent, UZ, 100090",100090,Tashkent,Andrew
51,James Davis,20,female,61.0,,New Emilyshire,organization,2014-02-09 00:00:00,data science,,inactive,37.0,average,132.0,1995-04-07 00:00:00,UZ 100391 Tashkent Lake Amy,"{hobbies:['prove', 'central']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,UZ 100391 Tashkent Lake Amy,100391,Tashkent,Unknown
52,Mitchell Conway,19,Female,63.0,5709119906,Lake Louis,,1994-06-13 04:13:00,ds,,inactive,-2.0,,205.0,2023-01-10 06:52:10,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""painting"", ""tough""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",False,missing,5709119906,+998 70 911 99 06,Unknown,"painting, tough",4.0,5.0,2.0,2.0,"hour, series",3.0,543.0,1003.0,1546.0,2,True,True,2020,"laptop, phone","Dell, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
53,,20,fmale,88.0,(780)869-1118x5301,West Lindsayview,dclark@boyd.info,2012-06-25 00:00:00,d.s.,110,inactive,37.0,average,251.0,1990-03-31 00:00:00,UZ 100232 Tashkent Annabury,"{hobbies:['least', 'question']}",True,valid,78086911185301,+998 91 118 53 01,Beeline,,,,,,,,,,,0,False,False,0,,,UZ 100232 Tashkent Annabury,100232,Tashkent,Unknown
54,Heather Moreno,19,fmale,83.0,438-917-8289x05514,South Jasmine,woodsanna@@wilkinson-glenn.info,2025-07-25 00:00:00,DATA SCIENCE,,pending,,excellent,221.0,2024-01-16 00:00:00,"Christown 6-kv, dom 20, Tashkent","{""hobbies"": [""leave"", ""effect""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 5}, ""soft"": [""six"", ""reduce""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 581, ""mother"": 302}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",False,invalid_format,438917828905514,+998 82 890 55 14,Unknown,"leave, effect",3.0,5.0,5.0,2.0,"six, reduce",1.0,581.0,302.0,883.0,2,True,True,2020,"laptop, phone","Dell, Apple","Christown 6-kv, dom 20, Tashkent",Unknown,Tashkent,Unknown
55,Todd Moore,21,MALE,,+1-517-494-2230x14006,Richardview,schmidtregina@gmail.com,1999-04-29 21:01:29,ds,110,inactive,0.0,excellent,51.0,1998-03-22 03:51:00,"Apartment 40, West Davidhaven district, Tashkent, UZ, 100291","{hobbies:['save', 'most']}",True,valid,1517494223014006,+998 22 301 40 06,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 40, West Davidhaven district, Tashkent, UZ, 100291",100291,Tashkent,Davidhaven
56,,21,Female,,,Katelynton,dominguezerin@solis.org,2021-09-21 03:28:09,Pyhton,,inactive,,,298.0,1980-07-14 00:00:00,"Apartment 42, South Charles district, Tashkent, UZ, 100904","{'hobbies': ['where', 'game'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 1}, 'soft': ['per', 'detail']}, 'family': {'siblings': 1, 'income': {'father': 602, 'mother': 1380}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}",True,valid,,,,"where, game",4.0,2.0,1.0,2.0,"per, detail",1.0,602.0,1380.0,1982.0,2,True,True,2022,"laptop, phone","Lenovo, Samsung","Apartment 42, South Charles district, Tashkent, UZ, 100904",100904,Tashkent,Charles
57,Ashley Lowe,,FEMALE,,+1-501-690-0671x5583,Robertshire,zvargas@chapman.org,2025-02-08 09:46:00,ds,,inactive,,average,236.0,2023-01-02 00:00:00,"87807 Kayla Glens, Autumnmouth",INVALID_JSON_DATA,True,valid,150169006715583,+998 00 671 55 83,Unknown,,,,,,,,,,,0,False,False,0,,,"87807 Kayla Glens, Autumnmouth",87807,Unknown,Unknown
58,Eric Holmes,18,Male,57.0,+1-421-927-3279,West Tricia,?ali@@gmail..com,2001-03-13 12:56:00,ds,80,pending,15.5,excellent,160.0,2020-05-21 00:00:00,"682 Vasquez Expressway Suite 699, West Nicolechester","{'hobbies': ['recognize', 'between'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 2}, 'soft': ['image', 'leg']}, 'family': {'siblings': 5, 'income': {'father': 1178, 'mother': 1209}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",False,invalid_format,14219273279,+998 21 927 32 79,Unknown,"recognize, between",5.0,2.0,2.0,2.0,"image, leg",5.0,1178.0,1209.0,2387.0,2,True,True,2021,"laptop, phone","Lenovo, Xiaomi","682 Vasquez Expressway Suite 699, West Nicolechester",Unknown,Unknown,Unknown
59,Nathan Melendez,20,fmale,75.0,(267)108-2545,Wheelerport,direction,1971-06-20 00:00:00,Data Science,,active,,average,65.0,1970-09-19 00:00:00,"Apartment 9, Laurabury district, Tashkent, UZ, 100798","{hobbies:['offer', 'president']}",False,invalid_format,2671082545,+998 67 108 25 45,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 9, Laurabury district, Tashkent, UZ, 100798",100798,Tashkent,Laurabury
60,Brett Cabrera,,,,,Port Carlos,together,2022-07-07 17:07:18,data-sciens,,active,15.5,excellent,12100.0,1972-01-29 00:00:00,"East Elizabethhaven 9-kv, dom 15, Tashkent",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"East Elizabethhaven 9-kv, dom 15, Tashkent",Unknown,Tashkent,Unknown
61,William Moore,,Female,93.0,542-835-7188,Port Juanland,,2010-05-07 00:00:00,data science,,inactive,3.2,average,5000.0,1983-06-05 05:46:56,"6258 Gordon Road, Smithshire","{'hobbies': ['painting', 'kid'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['fill', 'growth']}, 'family': {'siblings': 5, 'income': {'father': 964, 'mother': 1178}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,missing,5428357188,+998 42 835 71 88,Unknown,"painting, kid",1.0,4.0,2.0,2.0,"fill, growth",5.0,964.0,1178.0,2142.0,2,True,True,2024,"laptop, phone","Lenovo, Samsung","6258 Gordon Road, Smithshire",Unknown,Unknown,Unknown
62,Margaret Lopez,20,MALE,,518-984-8100x51067,East Caitlinfurt,ogarcia@@hahn.net,1980-02-04 04:04:00,Pyhton,106,active,4.07,,18300.0,2023-09-26 21:00:08,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['others', 'one'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 2}, 'soft': ['enjoy', 'test']}, 'family': {'siblings': 5, 'income': {'father': 946, 'mother': 741}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}",False,invalid_format,518984810051067,+998 81 005 10 67,Unknown,"others, one",3.0,5.0,2.0,2.0,"enjoy, test",5.0,946.0,741.0,1687.0,2,True,True,2024,"laptop, phone","HP, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
63,William Olsen,22,FEMALE,,+1-207-589-1183x975,East Sophia,someonegmail.com,1995-11-13 00:00:00,data_sciense,,inactive,3.72,excellent,138.0,1999-04-21 00:00:00,"9057 Griffin Heights, Rasmussenside",INVALID_JSON_DATA,False,invalid_format,12075891183975,+998 89 118 39 75,Unknown,,,,,,,,,,,0,False,False,0,,,"9057 Griffin Heights, Rasmussenside",Unknown,Unknown,Unknown
64,,19,femlae,,,Christopherborough,maybe,2014-12-15 00:00:00,python,,active,,good,97.0,2011-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""stock"", ""management""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 1}, ""soft"": [""move"", ""bar""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 786, ""mother"": 987}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",False,invalid_format,,,,"stock, management",3.0,5.0,1.0,2.0,"move, bar",3.0,786.0,987.0,1773.0,2,True,True,2020,"laptop, phone","HP, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
65,Randall Heath,18,male,,346-373-6033x101,Deleonside,someonegmail.com,2022-08-11 18:02:11,PYTHNO,65,pending,,average,105.0,1985-10-02 00:00:00,"Apartment 7, Lutzfort district, Tashkent, UZ, 100220","{""hobbies"": [""position"", ""stuff""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 1}, ""soft"": [""two"", ""economy""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 527, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",False,invalid_format,3463736033101,+998 73 603 31 01,Unknown,"position, stuff",3.0,4.0,1.0,2.0,"two, economy",5.0,527.0,408.0,935.0,2,True,True,2023,"laptop, phone","HP, Xiaomi","Apartment 7, Lutzfort district, Tashkent, UZ, 100220",100220,Tashkent,Lutzfort
66,,20,Male,,1149895033,North Markbury,nrichard@carney.com,2012-03-29 00:00:00,data_sciense,99,inactive,,average,27400.0,2016-12-24 09:42:22,"67890 Conrad Walks, East Tannermouth","{'hobbies': ['shake', 'behind'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 5}, 'soft': ['what', 'happy']}, 'family': {'siblings': 5, 'income': {'father': 1227, 'mother': 564}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",True,valid,1149895033,+998 14 989 50 33,Unknown,"shake, behind",3.0,4.0,5.0,2.0,"what, happy",5.0,1227.0,564.0,1791.0,2,True,True,2019,"laptop, phone","Dell, Apple","67890 Conrad Walks, East Tannermouth",67890,Unknown,Unknown
67,Ashley Mills,,Female,,,Youngside,someonegmail.com,2012-07-27 00:00:00,ds,,pending,,excellent,276.0,1991-06-04 04:44:47,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""share"", ""fly""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 3}, ""soft"": [""floor"", ""question""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1427, ""mother"": 1378}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",False,invalid_format,,,,"share, fly",2.0,5.0,3.0,2.0,"floor, question",0.0,1427.0,1378.0,2805.0,2,True,True,2022,"laptop, phone","Lenovo, Xiaomi","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
68,John Rosario,18,female,82.0,(759)089-5599x29289,Belindabury,,1971-07-20 08:45:22,data-sciens,,inactive,-2.0,good,190.0,1990-08-02 14:57:53,"Apartment 1, North Adammouth district, Tashkent, UZ, 100059","{'hobbies': ['result', 'current'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['return', 'address']}, 'family': {'siblings': 5, 'income': {'father': 1037, 'mother': 1043}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",False,missing,759089559929289,+998 55 992 92 89,Unknown,"result, current",3.0,1.0,4.0,2.0,"return, address",5.0,1037.0,1043.0,2080.0,2,True,True,2022,"laptop, phone","HP, Apple","Apartment 1, North Adammouth district, Tashkent, UZ, 100059",100059,Tashkent,Adammouth
69,,21,,,,Jenniferfort,appear,2021-03-31 07:13:37,data science,109,inactive,,average,209.0,2001-08-11 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
70,,18,FEMALE,66.0,977-328-5987x96579,Lake Josephville,nathaniel54@lloyd.biz,2002-10-31 12:03:00,data-sciens,110,pending,,excellent,88.0,2012-06-13 19:49:00,"Port Lisa 17-kv, dom 46, Tashkent","{'hobbies': ['ahead', 'force'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 1}, 'soft': ['where', 'responsibility']}, 'family': {'siblings': 5, 'income': {'father': 658, 'mother': 561}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",True,valid,977328598796579,+998 59 879 65 79,Unknown,"ahead, force",5.0,1.0,1.0,2.0,"where, responsibility",5.0,658.0,561.0,1219.0,2,True,True,2023,"laptop, phone","Lenovo, Apple","Port Lisa 17-kv, dom 46, Tashkent",Unknown,Tashkent,Unknown
71,Robert Hayes,,MALE,,(780)408-5623x62942,Tabithafurt,teresa05@collins.biz,2021-12-02 18:05:32,PYTHNO,63,pending,,excellent,10300.0,1996-09-27 00:00:00,"Benitezmouth 14-kv, dom 38, Tashkent","{""hobbies"": [""lead"", ""toward""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""through"", ""water""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 494, ""mother"": 1415}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",True,valid,780408562362942,+998 56 236 29 42,Unknown,"lead, toward",1.0,2.0,3.0,2.0,"through, water",5.0,494.0,1415.0,1909.0,2,True,True,2019,"laptop, phone","HP, Xiaomi","Benitezmouth 14-kv, dom 38, Tashkent",Unknown,Tashkent,Unknown
72,William Weiss,,femlae,78.0,336.187.5307,Williamfort,someonegmail.com,2022-05-11 09:28:45,Data Science,,active,15.5,,5700.0,1977-11-15 00:00:00,"313 Ayala Point, East Nicholas",INVALID_JSON_DATA,False,invalid_format,3361875307,+998 36 187 53 07,Unknown,,,,,,,,,,,0,False,False,0,,,"313 Ayala Point, East Nicholas",Unknown,Unknown,Unknown
73,,18,FEMALE,,,Smithville,scampbell@mendez.biz,1993-12-18 00:00:00,d.s.,,inactive,3.19,good,117.0,2001-05-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['majority', 'week']}",True,valid,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
74,Brandi Reed,18,Male,,,Port Randallberg,stacy11@@yahoo.com,1990-09-05 00:00:00,python,89,pending,37.0,excellent,176.0,2013-07-28 22:26:51,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
75,,22,FEMALE,98.0,001-993-695-0828,East Shelly,lsmith@gmail.com,2023-03-06 03:01:15,d.s.,,active,2.71,average,200.0,2006-03-02 10:39:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""dark"", ""exist""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""store"", ""position""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 294, ""mother"": 207}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",True,valid,0019936950828,+998 93 695 08 28,Ucell,"dark, exist",5.0,1.0,4.0,2.0,"store, position",0.0,294.0,207.0,501.0,2,True,True,2021,"laptop, phone","Lenovo, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
76,Anthony Hendricks,,,,+1-795-616-6147x591,Figueroamouth,,2000-07-19 00:00:00,Data Science,110,inactive,,,117.0,2023-04-14 02:02:02,UZ 100760 Tashkent Millermouth,"{hobbies:['particular', 'lead']}",False,missing,17956166147591,+998 16 614 75 91,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100760 Tashkent Millermouth,100760,Tashkent,Unknown
77,Alexa Sanders,21,MALE,73.0,347-747-5643,Lake Randymouth,johnsonchelsea@yahoo.com,1986-12-20 00:00:00,DATA SCIENCE,,active,0.0,excellent,25600.0,2021-07-18 00:00:00,"034 Cooley Way, East Ian",INVALID_JSON_DATA,True,valid,3477475643,+998 47 747 56 43,Unknown,,,,,,,,,,,0,False,False,0,,,"034 Cooley Way, East Ian",Unknown,Unknown,Unknown
78,,18,male,95.0,,Romeroville,?ali@@gmail..com,2017-12-25 12:00:00,PYTHNO,,active,,good,217.0,1989-02-04 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
79,Garrett Taylor,,fmale,,001-768-865-5394x29066,Martinezfort,,2005-11-18 17:34:28,ds,89,active,0.0,excellent,225.0,1974-11-07 16:09:00,UZ 100510 Tashkent Andrewmouth,INVALID_JSON_DATA,False,missing,001768865539429066,+998 53 942 90 66,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100510 Tashkent Andrewmouth,100510,Tashkent,Unknown
80,Brandy Gray,19,MALE,,+1-294-780-6766x42283,Andrewborough,ballen@barber-saunders.com,1986-04-11 00:00:00,data science,105,active,4.49,average,266.0,2025-07-12 00:00:00,UZ 100622 Tashkent Aarontown,"{hobbies:['back', 'carry']}",True,valid,1294780676642283,+998 67 664 22 83,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100622 Tashkent Aarontown,100622,Tashkent,Unknown
81,Donna Scott,19,FEMALE,,+1-607-536-6003x596,Lake Timfort,alicia71@robles.com,1996-11-30 17:12:35,ds,110,active,-2.0,excellent,65.0,2015-03-29 18:51:00,UZ 100720 Tashkent Lake Hollytown,"{hobbies:['participant', 'spring']}",True,valid,16075366003596,+998 36 600 35 96,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100720 Tashkent Lake Hollytown,100720,Tashkent,Unknown
